Business Name,Phone,Website,Street,City,State,Rating,Reviews,Emails,Founder Name,LinkedIn Company,LinkedIn Personal,Instagram,Facebook,ABN,Entity Type,Category,Lead Score,Source Search,Research Summary
Quantum Masterton House Hunters Hoax #802,+64 21 171 9211,https://totally-fake-buyers-802.example,404 Not Found Road,Masterton,Wellington Region,,,pat.faux@fake-buyers.example,Pat Faux,,,https://www.instagram.com/fake_buyers_802,https://www.facebook.com/fake.buyers.802,,,Uncategorised,72,Buyers Agent Masterton,
Absolutely Made Up Masterton Suburb Safari Co #803,+64 21 643 9444,https://totally-fake-buyers-803.example,3 Test Terrace,Masterton,Wellington Region,3.7,3,,Morgan Mock,,,https://www.instagram.com/fake_buyers_803,https://www.facebook.com/fake.buyers.803,,,Uncategorised,48,Buyers Agent Masterton,
Absolutely Made Up Masterton Dream Home Depot #804,+64 21 102 9187,https://totally-fake-buyers-804.example,88 Placeholder Place,Masterton,Wellington Region,,,,Riley Rubbish,,https://www.linkedin.com/in/riley-rubbish,https://www.instagram.com/fake_buyers_804,https://www.facebook.com/fake.buyers.804,,,Uncategorised,45,Buyers Agent Masterton,
Certified Fictional Masterton Off-Market Emporium #805,+64 21 214 2232,https://totally-fake-buyers-805.example,7 Hogwash Highway,Masterton,Wellington Region,,,,,https://www.linkedin.com/company/certified-fictional-masterton-off-market-emporium-805,,,https://www.facebook.com/fake.buyers.805,,,Uncategorised,23,Buyers Agent Masterton,
Pretend Blenheim Buyers Agency #806,+64 21 389 6382,https://totally-fake-buyers-806.example,123 Fake Street,Blenheim,Marlborough Region,4.9,353,jamie.jest@fake-buyers.example,Jamie Jest,https://www.linkedin.com/company/pretend-blenheim-buyers-agency-806,https://www.linkedin.com/in/jamie-jest,https://www.instagram.com/fake_buyers_806,https://www.facebook.com/fake.buyers.806,,,Uncategorised,100,Buyers Agent Blenheim,
Imaginary Blenheim House Hunters Hoax #807,+64 21 211 1415,https://totally-fake-buyers-807.example,42 Demo Drive,Blenheim,Marlborough Region,4.8,193,lead807@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_807,https://www.facebook.com/fake.buyers.807,,,Uncategorised,77,Buyers Agent Blenheim,
Quantum Blenheim Buyers Agency #808,+64 21 895 4000,https://totally-fake-buyers-808.example,404 Not Found Road,Blenheim,Marlborough Region,5,111,jamie.jest@fake-buyers.example,Jamie Jest,,,https://www.instagram.com/fake_buyers_808,https://www.facebook.com/fake.buyers.808,,,Uncategorised,97,Buyers Agent Blenheim,
Absolutely Made Up Blenheim Suburb Safari Co #809,+64 21 125 2211,https://totally-fake-buyers-809.example,7 Hogwash Highway,Blenheim,Marlborough Region,5,18,alex.alias@fake-buyers.example,Alex Alias,https://www.linkedin.com/company/absolutely-made-up-blenheim-suburb-safari-co-809,https://www.linkedin.com/in/alex-alias,https://www.instagram.com/fake_buyers_809,https://www.facebook.com/fake.buyers.809,,,Uncategorised,97,Buyers Agent Blenheim,
Totally Fake Blenheim Property Shenanigans #810,+64 21 513 4379,https://totally-fake-buyers-810.example,99 Sample Square,Blenheim,Marlborough Region,5,27,jordan.jokester@fake-buyers.example,Jordan Jokester,,,https://www.instagram.com/fake_buyers_810,https://www.facebook.com/fake.buyers.810,,,Uncategorised,94,Buyers Agent Blenheim,
Quantum Blenheim Property Shenanigans #811,+64 21 527 7488,https://totally-fake-buyers-811.example,404 Not Found Road,Blenheim,Marlborough Region,5,6,,,,,,,,,EXCLUDED,37,Buyers Agent Blenheim,
Suspiciously Legit Blenheim Suburb Safari Co #812,+64 21 944 1138,https://totally-fake-buyers-812.example,404 Not Found Road,Blenheim,Marlborough Region,4.8,4,,,,,https://www.instagram.com/fake_buyers_812,https://www.facebook.com/fake.buyers.812,,,Uncategorised,39,Buyers Agent Blenheim,
Totally Fake Blenheim Mortgage Mayhem #813,+64 21 578 7643,https://totally-fake-buyers-813.example,42 Demo Drive,Blenheim,Marlborough Region,5,11,,,,,,,,,EXCLUDED,39,Buyers Agent Blenheim,
Suspiciously Legit Blenheim Buyers Agency #814,+64 21 739 9350,https://totally-fake-buyers-814.example,88 Placeholder Place,Blenheim,Marlborough Region,5,19,,Jamie Jest,,https://www.linkedin.com/in/jamie-jest,https://www.instagram.com/fake_buyers_814,https://www.facebook.com/fake.buyers.814,,,Uncategorised,64,Buyers Agent Blenheim,
Quantum Blenheim Mortgage Mayhem #815,+64 21 268 9506,https://totally-fake-buyers-815.example,3 Test Terrace,Blenheim,Marlborough Region,5,10,jordan.jokester@fake-buyers.example,Jordan Jokester,,,,https://www.facebook.com/fake.buyers.815,,,Uncategorised,89,Buyers Agent Blenheim,
Absolutely Made Up Blenheim Mortgage Mayhem #816,+64 21 696 6965,https://totally-fake-buyers-816.example,123 Fake Street,Blenheim,Marlborough Region,4.8,485,,,,,https://www.instagram.com/fake_buyers_816,https://www.facebook.com/fake.buyers.816,,,Uncategorised,47,Buyers Agent Blenheim,
Captain Obvious Blenheim Property Shenanigans #817,+64 21 251 6115,https://totally-fake-buyers-817.example,3 Test Terrace,Blenheim,Marlborough Region,5,35,,Jamie Jest,,https://www.linkedin.com/in/jamie-jest,https://www.instagram.com/fake_buyers_817,https://www.facebook.com/fake.buyers.817,,,Uncategorised,67,Buyers Agent Blenheim,
Captain Obvious Blenheim Buyers Agency #818,+64 21 986 8037,https://totally-fake-buyers-818.example,88 Placeholder Place,Blenheim,Marlborough Region,5,10,,Pat Faux,,,https://www.instagram.com/fake_buyers_818,https://www.facebook.com/fake.buyers.818,,,Uncategorised,61,Buyers Agent Blenheim,
Quantum Blenheim Brick & Giggle #819,+64 21 247 7410,https://totally-fake-buyers-819.example,7 Hogwash Highway,Blenheim,Marlborough Region,4.9,14,,Pat Faux,,,https://www.instagram.com/fake_buyers_819,https://www.facebook.com/fake.buyers.819,,,Uncategorised,61,Buyers Agent Blenheim,
Pretend Blenheim Property Shenanigans #820,+64 21 944 2867,https://totally-fake-buyers-820.example,123 Fake Street,Blenheim,Marlborough Region,5,25,,,,https://www.linkedin.com/in/fake-founder-820,https://www.instagram.com/fake_buyers_820,https://www.facebook.com/fake.buyers.820,,,Uncategorised,47,Buyers Agent Blenheim,
Totally Fake Blenheim Dream Home Depot #821,+64 21 327 6234,https://totally-fake-buyers-821.example,3 Test Terrace,Blenheim,Marlborough Region,5,18,riley.rubbish@fake-buyers.example,Riley Rubbish,https://www.linkedin.com/company/totally-fake-blenheim-dream-home-depot-821,https://www.linkedin.com/in/riley-rubbish,https://www.instagram.com/fake_buyers_821,https://www.facebook.com/fake.buyers.821,,,Uncategorised,97,Buyers Agent Blenheim,
Totally Fake Blenheim Property Shenanigans #822,+64 21 211 7052,https://totally-fake-buyers-822.example,99 Sample Square,Blenheim,Marlborough Region,5,1,,,,,,,,,EXCLUDED,37,Buyers Agent Blenheim,
Absolutely Made Up Blenheim Brick & Giggle #823,+64 21 267 1751,https://totally-fake-buyers-823.example,123 Fake Street,Blenheim,Marlborough Region,5,7,,Casey Contrived,,,https://www.instagram.com/fake_buyers_823,https://www.facebook.com/fake.buyers.823,,,Uncategorised,59,Buyers Agent Blenheim,
Absolutely Made Up Blenheim Mortgage Mayhem #824,+64 21 320 7481,https://totally-fake-buyers-824.example,404 Not Found Road,Blenheim,Marlborough Region,4.8,171,,,,,,,,,EXCLUDED,45,Buyers Agent Blenheim,
Pretend Blenheim Advocates Anonymous #825,+64 21 272 2260,https://totally-fake-buyers-825.example,88 Placeholder Place,Blenheim,Marlborough Region,5,1,quinn.quip@fake-buyers.example,Quinn Quip,https://www.linkedin.com/company/pretend-blenheim-advocates-anonymous-825,,https://www.instagram.com/fake_buyers_825,https://www.facebook.com/fake.buyers.825,,,Uncategorised,92,Buyers Agent Blenheim,
Quantum Greymouth Off-Market Emporium #826,+64 21 836 3190,https://totally-fake-buyers-826.example,1 Pretend Parade,Greymouth,West Coast Region,4.2,41,,,https://www.linkedin.com/company/quantum-greymouth-off-market-emporium-826,,https://www.instagram.com/fake_buyers_826,https://www.facebook.com/fake.buyers.826,,,Uncategorised,40,Buyers Agent Greymouth,
Suspiciously Legit Greymouth Suburb Safari Co #827,+64 21 981 9288,https://totally-fake-buyers-827.example,42 Demo Drive,Greymouth,West Coast Region,4.6,33,sam.sample@fake-buyers.example,Sam Sample,,,,https://www.facebook.com/fake.buyers.827,,,Uncategorised,89,Buyers Agent Greymouth,
Totally Fake Greymouth House Hunters Hoax #828,+64 21 584 2461,https://totally-fake-buyers-828.example,42 Demo Drive,Greymouth,West Coast Region,5,1,,,https://www.linkedin.com/company/totally-fake-greymouth-house-hunters-hoax-828,,,https://www.facebook.com/fake.buyers.828,,,Uncategorised,40,Buyers Agent Greymouth,
Suspiciously Legit Greymouth Buyers Agency #829,+64 21 806 2106,https://totally-fake-buyers-829.example,3 Test Terrace,Greymouth,West Coast Region,4.6,32,,,,,,https://www.facebook.com/fake.buyers.829,,,Uncategorised,39,Buyers Agent Greymouth,
Pretend Greymouth Dream Home Depot #830,+64 21 505 5304,https://totally-fake-buyers-830.example,88 Placeholder Place,Greymouth,West Coast Region,3,2,taylor.testdata@fake-buyers.example,Taylor Testdata,,,,https://www.facebook.com/fake.buyers.830,,,Uncategorised,72,Buyers Agent Greymouth,
Certified Fictional Greymouth Dream Home Depot #831,+64 21 169 6112,https://totally-fake-buyers-831.example,3 Test Terrace,Greymouth,West Coast Region,,,,Alex Alias,https://www.linkedin.com/company/certified-fictional-greymouth-dream-home-depot-831,,https://www.instagram.com/fake_buyers_831,https://www.facebook.com/fake.buyers.831,,,Uncategorised,45,Buyers Agent Greymouth,
Certified Fictional Greymouth Dream Home Depot #832,+64 21 108 4300,https://totally-fake-buyers-832.example,3 Test Terrace,Greymouth,West Coast Region,4,1,,,https://www.linkedin.com/company/certified-fictional-greymouth-dream-home-depot-832,,https://www.instagram.com/fake_buyers_832,https://www.facebook.com/fake.buyers.832,,,Uncategorised,35,Buyers Agent Greymouth,
Pretend Christchurch Mortgage Mayhem #833,+64 21 580 7819,https://totally-fake-buyers-833.example,3 Test Terrace,Christchurch,Canterbury Region,5,10,,Pat Faux,,,,https://www.facebook.com/fake.buyers.833,,,Uncategorised,59,Buyers Agent Christchurch,
Imaginary Christchurch Off-Market Emporium #834,,https://totally-fake-buyers-834.example,88 Placeholder Place,Christchurch,Canterbury Region,,,,,,,,,,,Uncategorised,10,Buyers Agent Christchurch,
Captain Obvious Ashburton Suburb Safari Co #835,+64 21 666 2965,https://totally-fake-buyers-835.example,42 Demo Drive,Ashburton,Canterbury Region,5,105,,Alex Alias,,https://www.linkedin.com/in/alex-alias,https://www.instagram.com/fake_buyers_835,https://www.facebook.com/fake.buyers.835,,,Uncategorised,70,Buyers Agent Ashburton,
Totally Fake Ashburton House Hunters Hoax #836,+64 21 964 1586,https://totally-fake-buyers-836.example,7 Hogwash Highway,Ashburton,Canterbury Region,4.9,83,,Jamie Jest,,,https://www.instagram.com/fake_buyers_836,https://www.facebook.com/fake.buyers.836,,,Uncategorised,67,Buyers Agent Ashburton,
Suspiciously Legit Ashburton Brick & Giggle #837,+64 21 392 7210,https://totally-fake-buyers-837.example,123 Fake Street,Ashburton,Canterbury Region,5,1,,,,,,,,,EXCLUDED,37,Buyers Agent Ashburton,
Suspiciously Legit Ashburton House Hunters Hoax #838,+64 21 900 1290,https://totally-fake-buyers-838.example,99 Sample Square,Ashburton,Canterbury Region,4.8,40,casey.contrived@fake-buyers.example,Casey Contrived,,,https://www.instagram.com/fake_buyers_838,https://www.facebook.com/fake.buyers.838,,,Uncategorised,94,Buyers Agent Ashburton,
Imaginary Ashburton Advocates Anonymous #839,+64 21 692 4547,https://totally-fake-buyers-839.example,1 Pretend Parade,Ashburton,Canterbury Region,4.8,62,lead839@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_839,https://www.facebook.com/fake.buyers.839,,,Uncategorised,77,Buyers Agent Ashburton,
Pretend Ashburton Off-Market Emporium #840,+64 21 866 4385,https://totally-fake-buyers-840.example,404 Not Found Road,Ashburton,Canterbury Region,4.5,71,,,https://www.linkedin.com/company/pretend-ashburton-off-market-emporium-840,,https://www.instagram.com/fake_buyers_840,https://www.facebook.com/fake.buyers.840,,,Uncategorised,47,Buyers Agent Ashburton,
Captain Obvious Ashburton Brick & Giggle #841,+64 21 929 6408,https://totally-fake-buyers-841.example,123 Fake Street,Ashburton,Canterbury Region,5,1,,Jordan Jokester,,,https://www.instagram.com/fake_buyers_841,https://www.facebook.com/fake.buyers.841,,,Uncategorised,59,Buyers Agent Ashburton,
Certified Fictional Ashburton Homes & Hogwash #842,+64 21 583 4370,https://totally-fake-buyers-842.example,99 Sample Square,Ashburton,Canterbury Region,5,3,,Sam Sample,,,https://www.instagram.com/fake_buyers_842,https://www.facebook.com/fake.buyers.842,,,Uncategorised,59,Buyers Agent Ashburton,
Banana Republic Ashburton Advocates Anonymous #843,+64 21 567 2754,https://totally-fake-buyers-843.example,1 Pretend Parade,Ashburton,Canterbury Region,4.3,3,lead843@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_843,https://www.facebook.com/fake.buyers.843,,,Uncategorised,62,Buyers Agent Ashburton,
Pretend Ashburton Dream Home Depot #844,+64 21 268 8185,https://totally-fake-buyers-844.example,3 Test Terrace,Ashburton,Canterbury Region,4.9,8,,Riley Rubbish,,,https://www.instagram.com/fake_buyers_844,https://www.facebook.com/fake.buyers.844,,,Uncategorised,59,Buyers Agent Ashburton,
Banana Republic Ashburton Advocates Anonymous #845,+64 21 547 9070,https://totally-fake-buyers-845.example,42 Demo Drive,Ashburton,Canterbury Region,4.6,14,,,,,,https://www.facebook.com/fake.buyers.845,,,Uncategorised,36,Buyers Agent Ashburton,
Imaginary Ashburton Property Shenanigans #846,+64 21 590 1202,https://totally-fake-buyers-846.example,99 Sample Square,Ashburton,Canterbury Region,5,2,,Jordan Jokester,,,,https://www.facebook.com/fake.buyers.846,,,Uncategorised,57,Buyers Agent Ashburton,
Imaginary Ashburton House Hunters Hoax #847,+64 21 188 8716,,99 Sample Square,Ashburton,Canterbury Region,4,1,,,,,,,,,Uncategorised,20,Buyers Agent Ashburton,
Banana Republic Ashburton House Hunters Hoax #848,+64 21 611 2961,https://totally-fake-buyers-848.example,7 Hogwash Highway,Ashburton,Canterbury Region,5,1,,,,,,,,,EXCLUDED,37,Buyers Agent Ashburton,
Pretend Ashburton Buyers Agency #849,+64 21 554 2915,https://totally-fake-buyers-849.example,7 Hogwash Highway,Ashburton,Canterbury Region,5,16,,Riley Rubbish,,,https://www.instagram.com/fake_buyers_849,https://www.facebook.com/fake.buyers.849,,,Uncategorised,61,Buyers Agent Ashburton,
Suspiciously Legit Ashburton Property Shenanigans #850,+64 21 164 9214,https://totally-fake-buyers-850.example,3 Test Terrace,Ashburton,Canterbury Region,4.3,6,,,https://www.linkedin.com/company/suspiciously-legit-ashburton-property-shenanigans-850,,,https://www.facebook.com/fake.buyers.850,,,Uncategorised,33,Buyers Agent Ashburton,
Banana Republic Huntingdon Off-Market Emporium #851,+64 21 561 1274,https://totally-fake-buyers-851.example,3 Test Terrace,Huntingdon,Canterbury Region,5,1,,,,,,,,,Uncategorised,37,Buyers Agent Ashburton,
Captain Obvious Ashburton Buyers Agency #852,+64 21 700 2137,https://totally-fake-buyers-852.example,7 Hogwash Highway,Ashburton,Canterbury Region,,,,Casey Contrived,,,https://www.instagram.com/fake_buyers_852,https://www.facebook.com/fake.buyers.852,,,Uncategorised,42,Buyers Agent Ashburton,
Pretend Timaru Mortgage Mayhem #853,+64 21 782 8502,https://totally-fake-buyers-853.example,123 Fake Street,Timaru,Canterbury Region,4.7,75,lead853@fake-buyers.example,,,,,https://www.facebook.com/fake.buyers.853,,,Uncategorised,72,Buyers Agent Timaru,
Banana Republic Timaru Dream Home Depot #854,+64 21 404 7356,https://totally-fake-buyers-854.example,7 Hogwash Highway,Timaru,Canterbury Region,4.9,290,pat.faux@fake-buyers.example,Pat Faux,,,https://www.instagram.com/fake_buyers_854,https://www.facebook.com/fake.buyers.854,,,Uncategorised,97,Buyers Agent Timaru,
Quantum Timaru House Hunters Hoax #855,+64 21 745 7239,https://totally-fake-buyers-855.example,88 Placeholder Place,Timaru,Canterbury Region,4.8,108,,,https://www.linkedin.com/company/quantum-timaru-house-hunters-hoax-855,,https://www.instagram.com/fake_buyers_855,https://www.facebook.com/fake.buyers.855,,,Uncategorised,50,Buyers Agent Timaru,
Banana Republic Timaru Mortgage Mayhem #856,+64 21 117 9820,https://totally-fake-buyers-856.example,404 Not Found Road,Timaru,Canterbury Region,4.3,37,,,https://www.linkedin.com/company/banana-republic-timaru-mortgage-mayhem-856,,https://www.instagram.com/fake_buyers_856,https://www.facebook.com/fake.buyers.856,,,Uncategorised,40,Buyers Agent Timaru,
Quantum Timaru Property Shenanigans #857,+64 21 560 2000,https://totally-fake-buyers-857.example,3 Test Terrace,Timaru,Canterbury Region,4.8,78,,,,,,,,,EXCLUDED,45,Buyers Agent Timaru,
Definitely Not Real Timaru Homes & Hogwash #858,+64 21 646 8182,https://totally-fake-buyers-858.example,404 Not Found Road,Timaru,Canterbury Region,5,9,,Casey Contrived,,,https://www.instagram.com/fake_buyers_858,https://www.facebook.com/fake.buyers.858,,,Uncategorised,59,Buyers Agent Timaru,
Totally Fake Timaru Buyers Agency #859,+64 21 717 1339,https://totally-fake-buyers-859.example,99 Sample Square,Timaru,Canterbury Region,4.7,51,lead859@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_859,https://www.facebook.com/fake.buyers.859,,,Uncategorised,74,Buyers Agent Timaru,
Suspiciously Legit Timaru House Hunters Hoax #860,+64 21 236 3997,,3 Test Terrace,Timaru,Canterbury Region,5,1,,,,,,,,,Uncategorised,27,Buyers Agent Timaru,
Quantum Timaru Suburb Safari Co #861,+64 21 231 2171,https://totally-fake-buyers-861.example,7 Hogwash Highway,Timaru,Canterbury Region,4,2,,Casey Contrived,,,,https://www.facebook.com/fake.buyers.861,,,Uncategorised,50,Buyers Agent Timaru,
Suspiciously Legit Timaru Buyers Agency #862,+64 21 601 9404,https://totally-fake-buyers-862.example,3 Test Terrace,Timaru,Canterbury Region,4.8,6,,,https://www.linkedin.com/company/suspiciously-legit-timaru-buyers-agency-862,,,https://www.facebook.com/fake.buyers.862,,,Uncategorised,40,Buyers Agent Timaru,
Totally Fake Timaru Brick & Giggle #863,+64 21 593 5819,https://totally-fake-buyers-863.example,3 Test Terrace,Timaru,Canterbury Region,,,,Quinn Quip,,,,https://www.facebook.com/fake.buyers.863,,,Uncategorised,40,Buyers Agent Timaru,
Definitely Not Real Timaru Property Shenanigans #864,+64 21 858 9989,https://totally-fake-buyers-864.example,88 Placeholder Place,Timaru,Canterbury Region,5,1,,,,,https://www.instagram.com/fake_buyers_864,https://www.facebook.com/fake.buyers.864,,,Uncategorised,39,Buyers Agent Timaru,
Captain Obvious Timaru Property Shenanigans #865,+64 21 568 8260,https://totally-fake-buyers-865.example,123 Fake Street,Timaru,Canterbury Region,4.8,32,lead865@fake-buyers.example,,,,,,,,Uncategorised,72,Buyers Agent Timaru,
Absolutely Made Up Timaru Dream Home Depot #866,+64 21 877 1308,https://totally-fake-buyers-866.example,1 Pretend Parade,Timaru,Canterbury Region,,,lead866@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_866,https://www.facebook.com/fake.buyers.866,,,Uncategorised,52,Buyers Agent Timaru,
Definitely Not Real Timaru Mortgage Mayhem #867,+64 21 218 7236,https://totally-fake-buyers-867.example,123 Fake Street,Timaru,Canterbury Region,,,,Casey Contrived,https://www.linkedin.com/company/definitely-not-real-timaru-mortgage-mayhem-867,,https://www.instagram.com/fake_buyers_867,https://www.facebook.com/fake.buyers.867,,,Uncategorised,45,Buyers Agent Timaru,
Quantum Timaru Property Shenanigans #868,+64 21 709 4426,https://totally-fake-buyers-868.example,99 Sample Square,Timaru,Canterbury Region,,,,,,,,,,,Uncategorised,20,Buyers Agent Timaru,
Pretend Queenstown Suburb Safari Co #869,+64 21 426 3556,https://totally-fake-buyers-869.example,7 Hogwash Highway,Queenstown,Otago Region,5,32,,Pat Faux,,,https://www.instagram.com/fake_buyers_869,https://www.facebook.com/fake.buyers.869,,,Uncategorised,64,Buyers Agent Queenstown,
Captain Obvious Queenstown Brick & Giggle #870,+64 21 678 2250,https://totally-fake-buyers-870.example,1 Pretend Parade,Queenstown,Otago Region,5,31,lead870@fake-buyers.example,,https://www.linkedin.com/company/captain-obvious-queenstown-brick-giggle-870,,https://www.instagram.com/fake_buyers_870,https://www.facebook.com/fake.buyers.870,,,Uncategorised,77,Buyers Agent Queenstown,
Definitely Not Real Queenstown Suburb Safari Co #871,+64 21 501 1062,https://totally-fake-buyers-871.example,1 Pretend Parade,Queenstown,Otago Region,4.9,105,,,https://www.linkedin.com/company/definitely-not-real-queenstown-suburb-safari-co-871,,https://www.instagram.com/fake_buyers_871,https://www.facebook.com/fake.buyers.871,,,Uncategorised,50,Buyers Agent Queenstown,
Pretend Queenstown Suburb Safari Co #872,+64 21 402 1143,https://totally-fake-buyers-872.example,3 Test Terrace,Queenstown,Otago Region,5,15,,Quinn Quip,,,https://www.instagram.com/fake_buyers_872,https://www.facebook.com/fake.buyers.872,,,Uncategorised,61,Buyers Agent Queenstown,
Totally Fake Queenstown House Hunters Hoax #873,+64 21 985 6606,https://totally-fake-buyers-873.example,42 Demo Drive,Queenstown,Otago Region,5,11,,,https://www.linkedin.com/company/totally-fake-queenstown-house-hunters-hoax-873,,https://www.instagram.com/fake_buyers_873,https://www.facebook.com/fake.buyers.873,,,Uncategorised,44,Buyers Agent Queenstown,
Absolutely Made Up Queenstown Brick & Giggle #874,+64 21 790 5528,https://totally-fake-buyers-874.example,99 Sample Square,Queenstown,Otago Region,5,36,,Alex Alias,,https://www.linkedin.com/in/alex-alias,https://www.instagram.com/fake_buyers_874,https://www.facebook.com/fake.buyers.874,,,Uncategorised,67,Buyers Agent Queenstown,
Quantum Queenstown Mortgage Mayhem #875,+64 21 676 5151,https://totally-fake-buyers-875.example,88 Placeholder Place,Queenstown,Otago Region,4.8,195,,,,,,,,,EXCLUDED,45,Buyers Agent Queenstown,
Captain Obvious Queenstown Mortgage Mayhem #876,+64 21 250 5885,,1 Pretend Parade,Queenstown,Otago Region,5,2,,,,,,,,,Uncategorised,27,Buyers Agent Queenstown,
Imaginary Queenstown Property Shenanigans #877,+64 21 848 9553,https://totally-fake-buyers-877.example,1 Pretend Parade,Queenstown,Otago Region,5,26,,Alex Alias,,,https://www.instagram.com/fake_buyers_877,https://www.facebook.com/fake.buyers.877,,,Uncategorised,64,Buyers Agent Queenstown,
Quantum Queenstown Advocates Anonymous #878,+64 21 386 1476,https://totally-fake-buyers-878.example,99 Sample Square,Queenstown,Otago Region,5,10,,Quinn Quip,,,https://www.instagram.com/fake_buyers_878,https://www.facebook.com/fake.buyers.878,,,Uncategorised,61,Buyers Agent Queenstown,
Quantum Queenstown Dream Home Depot #879,+64 21 351 8080,https://totally-fake-buyers-879.example,1 Pretend Parade,Queenstown,Otago Region,5,10,pat.faux@fake-buyers.example,Pat Faux,https://www.linkedin.com/company/quantum-queenstown-dream-home-depot-879,https://www.linkedin.com/in/pat-faux,https://www.instagram.com/fake_buyers_879,https://www.facebook.com/fake.buyers.879,,,Uncategorised,97,Buyers Agent Queenstown,
Absolutely Made Up Queenstown House Hunters Hoax #880,+64 21 162 3837,https://totally-fake-buyers-880.example,7 Hogwash Highway,Queenstown,Otago Region,5,6,quinn.quip@fake-buyers.example,Quinn Quip,https://www.linkedin.com/company/absolutely-made-up-queenstown-house-hunters-hoax-880,,https://www.instagram.com/fake_buyers_880,https://www.facebook.com/fake.buyers.880,,,Uncategorised,92,Buyers Agent Queenstown,
Banana Republic Queenstown Advocates Anonymous #881,+64 21 587 5151,https://totally-fake-buyers-881.example,3 Test Terrace,Queenstown,Otago Region,,,morgan.mock@fake-buyers.example,Morgan Mock,,,https://www.instagram.com/fake_buyers_881,https://www.facebook.com/fake.buyers.881,,,Uncategorised,72,Buyers Agent Queenstown,
Pretend Queenstown Off-Market Emporium #882,,https://totally-fake-buyers-882.example,3 Test Terrace,Queenstown,Otago Region,4.9,27,,,https://www.linkedin.com/company/pretend-queenstown-off-market-emporium-882,,https://www.instagram.com/fake_buyers_882,https://www.facebook.com/fake.buyers.882,,,Uncategorised,37,Buyers Agent Queenstown,
Certified Fictional Queenstown Buyers Agency #883,+64 21 944 2460,https://totally-fake-buyers-883.example,88 Placeholder Place,Queenstown,Otago Region,5,4,,,,,,,,,EXCLUDED,37,Buyers Agent Queenstown,
Banana Republic Arrowtown Property Shenanigans #884,+64 21 393 5812,https://totally-fake-buyers-884.example,3 Test Terrace,Arrowtown,Queenstown,4.8,16,morgan.mock@fake-buyers.example,Morgan Mock,https://www.linkedin.com/company/banana-republic-arrowtown-property-shenanigans-884,,https://www.instagram.com/fake_buyers_884,https://www.facebook.com/fake.buyers.884,,,Uncategorised,94,Buyers Agent Queenstown,
Absolutely Made Up Queenstown Property Shenanigans #885,+64 21 398 7614,https://totally-fake-buyers-885.example,1 Pretend Parade,Queenstown,Otago Region,4.8,109,jordan.jokester@fake-buyers.example,Jordan Jokester,,,https://www.instagram.com/fake_buyers_885,https://www.facebook.com/fake.buyers.885,,,Uncategorised,97,Buyers Agent Queenstown,
Captain Obvious Queenstown House Hunters Hoax #886,+64 21 113 7950,https://totally-fake-buyers-886.example,42 Demo Drive,Queenstown,Otago Region,4.9,106,,,,,,,,,EXCLUDED,45,Buyers Agent Queenstown,
Imaginary Wānaka Off-Market Emporium #887,+64 21 363 9974,https://totally-fake-buyers-887.example,42 Demo Drive,Wānaka,Otago Region,5,84,,,,,,,,,EXCLUDED,45,Buyers Agent Wanaka,
Pretend Wānaka Suburb Safari Co #888,+64 21 340 3172,https://totally-fake-buyers-888.example,3 Test Terrace,Wānaka,Otago Region,4.8,37,lead888@fake-buyers.example,,https://www.linkedin.com/company/pretend-w-naka-suburb-safari-co-888,,https://www.instagram.com/fake_buyers_888,https://www.facebook.com/fake.buyers.888,,,Uncategorised,77,Buyers Agent Wanaka,
Pretend Wānaka Mortgage Mayhem #889,+64 21 558 7539,https://totally-fake-buyers-889.example,99 Sample Square,Wānaka,Otago Region,4.8,6,lead889@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_889,https://www.facebook.com/fake.buyers.889,,,Uncategorised,69,Buyers Agent Wanaka,
Captain Obvious Wānaka Mortgage Mayhem #890,+64 21 576 5024,https://totally-fake-buyers-890.example,404 Not Found Road,Wānaka,Otago Region,4.5,8,,,https://www.linkedin.com/company/captain-obvious-w-naka-mortgage-mayhem-890,,https://www.instagram.com/fake_buyers_890,https://www.facebook.com/fake.buyers.890,,,Uncategorised,39,Buyers Agent Wanaka,
Totally Fake Wānaka Off-Market Emporium #891,+64 21 168 5963,https://totally-fake-buyers-891.example,404 Not Found Road,Wānaka,Otago Region,4.9,136,alex.alias@fake-buyers.example,Alex Alias,https://www.linkedin.com/company/totally-fake-w-naka-off-market-emporium-891,,https://www.instagram.com/fake_buyers_891,https://www.facebook.com/fake.buyers.891,,,Uncategorised,100,Buyers Agent Wanaka,
Totally Fake Wānaka Advocates Anonymous #892,+64 21 877 3380,https://totally-fake-buyers-892.example,88 Placeholder Place,Wānaka,Otago Region,5,13,,,,,,,,,Uncategorised,39,Buyers Agent Wanaka,
Suspiciously Legit Wānaka Advocates Anonymous #893,+64 21 786 3227,https://totally-fake-buyers-893.example,99 Sample Square,Wānaka,Otago Region,5,17,,Jordan Jokester,https://www.linkedin.com/company/suspiciously-legit-w-naka-advocates-anonymous-893,https://www.linkedin.com/in/jordan-jokester,https://www.instagram.com/fake_buyers_893,https://www.facebook.com/fake.buyers.893,,,Uncategorised,67,Buyers Agent Wanaka,
