Business Name,Phone,Website,Street,City,State,Rating,Reviews,Emails,Founder Name,LinkedIn Company,LinkedIn Personal,Instagram,Facebook,ABN,Entity Type,Category,Lead Score,Source Search,Research Summary
Totally Fake Wyong Dream Home Depot #2778,+61 818 226 268,https://totally-fake-buyers-2778.example,1 Pretend Parade,Wyong,New South Wales,4.7,234,lead2778@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_2778,https://www.facebook.com/fake.buyers.2778,74 555 477 382,Australian Private Company,Uncategorised,76,buyers agent Central Coast North Wyong,
Pretend Wyong Property Shenanigans #2779,+61 642 565 421,https://totally-fake-buyers-2779.example,3 Test Terrace,Wyong,New South Wales,5,5,,,,,https://www.instagram.com/fake_buyers_2779,https://www.facebook.com/fake.buyers.2779,,,Uncategorised,39,buyers agent Central Coast North Wyong,
Totally Fake Wyong Dream Home Depot #2780,+61 621 620 705,https://totally-fake-buyers-2780.example,123 Fake Street,Wyong,New South Wales,4.6,168,lead2780@fake-buyers.example,,,,,https://www.facebook.com/fake.buyers.2780,20 574 512 414,Australian Private Company,Uncategorised,74,buyers agent Central Coast North Wyong,
Pretend Wyong Advocates Anonymous #2781,+61 828 676 472,https://totally-fake-buyers-2781.example,3 Test Terrace,Wyong,New South Wales,4.9,57,,,,,,https://www.facebook.com/fake.buyers.2781,23 819 938 860,Individual/Sole Trader,Uncategorised,47,buyers agent Central Coast North Wyong,
Totally Fake Berkeley Vale House Hunters Hoax #2782,,https://totally-fake-buyers-2782.example,42 Demo Drive,Berkeley Vale,New South Wales,5,48,,Jamie Jest,,,https://www.instagram.com/fake_buyers_2782,https://www.facebook.com/fake.buyers.2782,20 151 753 962,Individual/Sole Trader,Uncategorised,56,buyers agent Central Coast North Wyong,
Certified Fictional Valentine Homes & Hogwash #2783,+61 820 967 528,,3 Test Terrace,Valentine,New South Wales,5,2,,,,,,,96 499 370 730,Individual/Sole Trader,Uncategorised,29,buyers agent Lake Macquarie,
Imaginary Swansea House Hunters Hoax #2784,+61 562 768 796,https://totally-fake-buyers-2784.example,7 Hogwash Highway,Swansea,New South Wales,5,29,,,,,https://www.instagram.com/fake_buyers_2784,https://www.facebook.com/fake.buyers.2784,42 375 914 392,Australian Private Company,Uncategorised,46,buyers agent Lake Macquarie,
Pretend Charlestown Homes & Hogwash #2785,+61 478 633 210,https://totally-fake-buyers-2785.example,99 Sample Square,Charlestown,New South Wales,4.4,328,,,,,,,74 963 307 524,Fixed Unit Trust,Uncategorised,40,buyers agent Lake Macquarie,
Suspiciously Legit Caves Beach Dream Home Depot #2786,+61 819 257 152,https://totally-fake-buyers-2786.example,99 Sample Square,Caves Beach,New South Wales,4.9,139,lead2786@fake-buyers.example,,,,,,72 902 882 506,Australian Private Company,Uncategorised,77,buyers agent Lake Macquarie,
Certified Fictional Belmont Dream Home Depot #2787,+61 795 949 110,https://totally-fake-buyers-2787.example,42 Demo Drive,Belmont,New South Wales,4.6,124,,,,,,,,,EXCLUDED,42,buyers agent Lake Macquarie,
Captain Obvious East Maitland House Hunters Hoax #2788,+61 591 554 804,https://totally-fake-buyers-2788.example,42 Demo Drive,East Maitland,New South Wales,4.9,183,,Jordan Jokester,,https://www.linkedin.com/in/jordan-jokester,https://www.instagram.com/fake_buyers_2788,https://www.facebook.com/fake.buyers.2788,60 821 506 607,Australian Private Company,Uncategorised,72,buyers agent Maitland Hunter Valley,
Banana Republic Largs Suburb Safari Co #2789,+61 644 593 619,https://totally-fake-buyers-2789.example,1 Pretend Parade,Largs,New South Wales,5,1,,Sam Sample,https://www.linkedin.com/company/banana-republic-largs-suburb-safari-co-2789,https://www.linkedin.com/in/sam-sample,https://www.instagram.com/fake_buyers_2789,https://www.facebook.com/fake.buyers.2789,97 303 579 857,Australian Private Company,Uncategorised,67,buyers agent Maitland Hunter Valley,
Certified Fictional East Maitland Property Shenanigans #2790,+61 713 169 952,https://totally-fake-buyers-2790.example,404 Not Found Road,East Maitland,New South Wales,4.9,227,,,https://www.linkedin.com/company/certified-fictional-east-maitland-property-shenanigans-2790,,https://www.instagram.com/fake_buyers_2790,https://www.facebook.com/fake.buyers.2790,21 509 916 383,Australian Private Company,Uncategorised,52,buyers agent Maitland Hunter Valley,
Suspiciously Legit Maitland Mortgage Mayhem #2791,+61 691 133 822,https://totally-fake-buyers-2791.example,1 Pretend Parade,Maitland,New South Wales,,,,,,,,,22 968 304 694,Australian Private Company,Uncategorised,22,buyers agent Maitland Hunter Valley,
Certified Fictional East Maitland Suburb Safari Co #2792,+61 444 528 532,https://totally-fake-buyers-2792.example,1 Pretend Parade,East Maitland,New South Wales,4.6,375,,,,,,,53 182 440 547,Australian Private Company,Uncategorised,44,buyers agent Maitland Hunter Valley,
Captain Obvious Maitland Suburb Safari Co #2793,+61 591 835 650,https://totally-fake-buyers-2793.example,123 Fake Street,Maitland,New South Wales,4.8,266,,,https://www.linkedin.com/company/captain-obvious-maitland-suburb-safari-co-2793,,https://www.instagram.com/fake_buyers_2793,https://www.facebook.com/fake.buyers.2793,68 989 465 140,Australian Private Company,Uncategorised,52,buyers agent Maitland Hunter Valley,
Absolutely Made Up East Maitland Advocates Anonymous #2794,+61 875 110 188,https://totally-fake-buyers-2794.example,123 Fake Street,East Maitland,New South Wales,4.4,59,,,,,,,35 270 847 729,Fixed Unit Trust,Uncategorised,40,buyers agent Maitland Hunter Valley,
Absolutely Made Up Maitland Dream Home Depot #2795,+61 505 836 675,https://totally-fake-buyers-2795.example,7 Hogwash Highway,Maitland,New South Wales,4.6,218,riley.rubbish@fake-buyers.example,Riley Rubbish,,,https://www.instagram.com/fake_buyers_2795,https://www.facebook.com/fake.buyers.2795,83 174 529 206,Australian Private Company,Uncategorised,96,buyers agent Maitland Hunter Valley,
Suspiciously Legit East Maitland Homes & Hogwash #2796,+61 641 414 453,https://totally-fake-buyers-2796.example,7 Hogwash Highway,East Maitland,New South Wales,5,2,,Morgan Mock,,https://www.linkedin.com/in/morgan-mock,https://www.instagram.com/fake_buyers_2796,https://www.facebook.com/fake.buyers.2796,53 310 674 849,Discretionary Investment Trust,Uncategorised,64,buyers agent Maitland Hunter Valley,
Imaginary Maitland Advocates Anonymous #2797,+61 570 249 142,https://totally-fake-buyers-2797.example,7 Hogwash Highway,Maitland,New South Wales,4.7,106,,Alex Alias,,,https://www.instagram.com/fake_buyers_2797,https://www.facebook.com/fake.buyers.2797,43 249 557 331,Australian Private Company,Uncategorised,66,buyers agent Maitland Hunter Valley,
Absolutely Made Up East Maitland Advocates Anonymous #2798,+61 749 866 189,https://totally-fake-buyers-2798.example,404 Not Found Road,East Maitland,New South Wales,5,2,pat.faux@fake-buyers.example,Pat Faux,https://www.linkedin.com/company/absolutely-made-up-east-maitland-advocates-anonymous-2798,,https://www.instagram.com/fake_buyers_2798,https://www.facebook.com/fake.buyers.2798,51 583 422 118,Individual/Sole Trader,Uncategorised,94,buyers agent Maitland Hunter Valley,
Definitely Not Real Maitland Off-Market Emporium #2799,+61 765 750 814,https://totally-fake-buyers-2799.example,88 Placeholder Place,Maitland,New South Wales,5,7,,,,https://www.linkedin.com/in/fake-founder-2799,,https://www.facebook.com/fake.buyers.2799,38 863 931 429,Individual/Sole Trader,Uncategorised,42,buyers agent Maitland Hunter Valley,
Quantum Maitland Advocates Anonymous #2800,+61 862 565 678,https://totally-fake-buyers-2800.example,3 Test Terrace,Maitland,New South Wales,4.6,545,,,,,,,53 899 929 213,Australian Private Company,Uncategorised,44,buyers agent Maitland Hunter Valley,
Quantum East Maitland Buyers Agency #2801,+61 830 735 871,https://totally-fake-buyers-2801.example,3 Test Terrace,East Maitland,New South Wales,4.8,180,lead2801@fake-buyers.example,,,,,https://www.facebook.com/fake.buyers.2801,72 764 185 274,Australian Private Company,Uncategorised,77,buyers agent Maitland Hunter Valley,
Banana Republic Thornton Mortgage Mayhem #2802,+61 760 454 442,https://totally-fake-buyers-2802.example,,Thornton,New South Wales,4.8,54,,,https://www.linkedin.com/company/banana-republic-thornton-mortgage-mayhem-2802,,https://www.instagram.com/fake_buyers_2802,https://www.facebook.com/fake.buyers.2802,79 983 433 851,Australian Private Company,Uncategorised,52,buyers agent Maitland Hunter Valley,
Suspiciously Legit Maitland House Hunters Hoax #2803,+61 785 537 598,https://totally-fake-buyers-2803.example,404 Not Found Road,Maitland,New South Wales,5,9,,,,,,,43 322 341 572,Individual/Sole Trader,Uncategorised,39,buyers agent Maitland Hunter Valley,
Suspiciously Legit Maitland Buyers Agency #2804,+61 679 405 891,https://totally-fake-buyers-2804.example,42 Demo Drive,Maitland,New South Wales,4.6,108,lead2804@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_2804,https://www.facebook.com/fake.buyers.2804,46 661 720 595,Australian Private Company,Uncategorised,76,buyers agent Maitland Hunter Valley,
Imaginary East Maitland Mortgage Mayhem #2805,+61 567 101 901,https://totally-fake-buyers-2805.example,404 Not Found Road,East Maitland,New South Wales,4.8,335,,Sam Sample,,,https://www.instagram.com/fake_buyers_2805,https://www.facebook.com/fake.buyers.2805,20 922 101 757,Australian Private Company,Uncategorised,69,buyers agent Maitland Hunter Valley,
Pretend Salamander Bay Suburb Safari Co #2806,+61 514 448 956,https://totally-fake-buyers-2806.example,1 Pretend Parade,Salamander Bay,New South Wales,4.9,236,,Sam Sample,,,https://www.instagram.com/fake_buyers_2806,https://www.facebook.com/fake.buyers.2806,63 464 255 237,Australian Private Company,Uncategorised,69,buyers agent Port Stephens,
Suspiciously Legit Salamander Bay Homes & Hogwash #2807,+61 636 657 780,https://totally-fake-buyers-2807.example,404 Not Found Road,Salamander Bay,New South Wales,4.8,575,,,,,https://www.instagram.com/fake_buyers_2807,https://www.facebook.com/fake.buyers.2807,59 426 720 230,Australian Private Company,Uncategorised,49,buyers agent Port Stephens,
Suspiciously Legit Nelson Bay Mortgage Mayhem #2808,+61 747 807 271,https://totally-fake-buyers-2808.example,7 Hogwash Highway,Nelson Bay,New South Wales,4.5,87,lead2808@fake-buyers.example,,,,,,36 376 692 379,Australian Private Company,Uncategorised,74,buyers agent Port Stephens,
Totally Fake Nelson Bay Advocates Anonymous #2809,+61 652 212 235,https://totally-fake-buyers-2809.example,123 Fake Street,Nelson Bay,New South Wales,4.7,126,,,,,,,32 597 156 595,Australian Private Company,Uncategorised,44,buyers agent Port Stephens,
Captain Obvious Salamander Bay Dream Home Depot #2810,+61 743 914 509,https://totally-fake-buyers-2810.example,42 Demo Drive,Salamander Bay,New South Wales,4.9,95,,,,,,,,,EXCLUDED,45,buyers agent Port Stephens,
Certified Fictional Nelson Bay Off-Market Emporium #2811,+61 544 696 183,https://totally-fake-buyers-2811.example,3 Test Terrace,Nelson Bay,New South Wales,4.2,91,lead2811@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_2811,https://www.facebook.com/fake.buyers.2811,45 159 218 460,Australian Private Company,Uncategorised,72,buyers agent Port Stephens,
Banana Republic Nelson Bay Off-Market Emporium #2812,+61 744 489 952,https://totally-fake-buyers-2812.example,42 Demo Drive,Nelson Bay,New South Wales,4.8,118,,,,,,https://www.facebook.com/fake.buyers.2812,40 496 882 609,Australian Private Company,Uncategorised,47,buyers agent Port Stephens,
Imaginary Nelson Bay Homes & Hogwash #2813,+61 463 199 464,https://totally-fake-buyers-2813.example,88 Placeholder Place,Nelson Bay,New South Wales,4.3,43,lead2813@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_2813,https://www.facebook.com/fake.buyers.2813,79 824 503 583,Australian Private Company,Uncategorised,69,buyers agent Port Stephens,
Quantum Nelson Bay Off-Market Emporium #2814,+61 683 271 929,https://totally-fake-buyers-2814.example,3 Test Terrace,Nelson Bay,New South Wales,4,4,,,,,,,78 345 660 751,Australian Private Company,Uncategorised,32,buyers agent Port Stephens,
Pretend Nelson Bay Suburb Safari Co #2815,+61 486 898 412,https://totally-fake-buyers-2815.example,88 Placeholder Place,Nelson Bay,New South Wales,3.8,158,,,,,,,48 482 150 937,Australian Private Company,Uncategorised,36,buyers agent Port Stephens,
Definitely Not Real Tanilba Bay Property Shenanigans #2816,+61 625 919 999,https://totally-fake-buyers-2816.example,3 Test Terrace,Tanilba Bay,New South Wales,5,62,lead2816@fake-buyers.example,,,,,,11 671 632 874,Australian Private Company,Uncategorised,77,buyers agent Port Stephens,
Banana Republic Nelson Bay Dream Home Depot #2817,+61 760 777 287,https://totally-fake-buyers-2817.example,7 Hogwash Highway,Nelson Bay,New South Wales,5,78,lead2817@fake-buyers.example,,,,,,98 918 180 537,Australian Private Company,Uncategorised,77,buyers agent Port Stephens,
Pretend Tanilba Bay Homes & Hogwash #2818,+61 528 880 122,https://totally-fake-buyers-2818.example,3 Test Terrace,Tanilba Bay,New South Wales,4.7,51,,,,,,https://www.facebook.com/fake.buyers.2818,34 453 855 410,Australian Private Company,Uncategorised,44,buyers agent Port Stephens,
Quantum Salamander Bay House Hunters Hoax #2819,+61 738 938 473,https://totally-fake-buyers-2819.example,42 Demo Drive,Salamander Bay,New South Wales,,,,,,,,,,,EXCLUDED,20,buyers agent Port Stephens,
Pretend Tanilba Bay Brick & Giggle #2820,+61 897 320 314,https://totally-fake-buyers-2820.example,1 Pretend Parade,Tanilba Bay,New South Wales,4.3,75,,,,,,,90 217 355 400,Australian Private Company,Uncategorised,40,buyers agent Port Stephens,
Banana Republic Wollongong Mortgage Mayhem #2821,+61 484 755 659,https://totally-fake-buyers-2821.example,1 Pretend Parade,Wollongong,New South Wales,4.8,110,,,,,,,,,EXCLUDED,45,buyers agent Wollongong,
Suspiciously Legit Wollongong Homes & Hogwash #2822,+61 615 179 342,https://totally-fake-buyers-2822.example,1 Pretend Parade,Wollongong,New South Wales,5,11,jamie.jest@fake-buyers.example,Jamie Jest,,,https://www.instagram.com/fake_buyers_2822,https://www.facebook.com/fake.buyers.2822,,,Uncategorised,91,buyers agent Wollongong,
Pretend Wollongong Buyers Agency #2823,+61 799 312 201,https://totally-fake-buyers-2823.example,99 Sample Square,Wollongong,New South Wales,4,109,,,,,,,,,EXCLUDED,38,buyers agent Wollongong,
Suspiciously Legit Cronulla Advocates Anonymous #2824,+61 777 749 275,https://totally-fake-buyers-2824.example,88 Placeholder Place,Cronulla,New South Wales,4.8,130,casey.contrived@fake-buyers.example,Casey Contrived,,,https://www.instagram.com/fake_buyers_2824,https://www.facebook.com/fake.buyers.2824,56 309 733 303,Australian Private Company,Uncategorised,99,buyers agent Sutherland Shire,
Quantum Sylvania Off-Market Emporium #2825,+61 546 264 381,https://totally-fake-buyers-2825.example,3 Test Terrace,Sylvania,New South Wales,5,120,lead2825@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_2825,https://www.facebook.com/fake.buyers.2825,67 337 995 707,Australian Private Company,Uncategorised,79,buyers agent Sutherland Shire,
Banana Republic Sutherland Suburb Safari Co #2826,+61 429 244 200,https://totally-fake-buyers-2826.example,99 Sample Square,Sutherland,New South Wales,4.8,6,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/banana-republic-sutherland-suburb-safari-co-2826,https://www.linkedin.com/in/sam-sample,https://www.instagram.com/fake_buyers_2826,https://www.facebook.com/fake.buyers.2826,50 497 772 125,Australian Private Company,Uncategorised,97,buyers agent Sutherland Shire,
Pretend Camden Off-Market Emporium #2827,+61 568 633 652,https://totally-fake-buyers-2827.example,123 Fake Street,Camden,New South Wales,4.2,126,lead2827@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_2827,https://www.facebook.com/fake.buyers.2827,53 518 407 273,Australian Private Company,Uncategorised,72,buyers agent South West Campbelltown Camden,
Absolutely Made Up Shell Cove Off-Market Emporium #2828,+61 699 993 556,https://totally-fake-buyers-2828.example,123 Fake Street,Shell Cove,New South Wales,5,47,,,,,,,,,EXCLUDED,42,buyers agent Shellharbour Kiama,
Captain Obvious Shellharbour House Hunters Hoax #2829,+61 627 760 156,https://totally-fake-buyers-2829.example,1 Pretend Parade,Shellharbour,New South Wales,4.9,128,,,,,,,,,EXCLUDED,45,buyers agent Shellharbour Kiama,
Suspiciously Legit Shell Cove Homes & Hogwash #2830,+61 810 879 471,,42 Demo Drive,Shell Cove,New South Wales,5,3,,,,,,,85 778 725 147,Australian Private Company,Uncategorised,29,buyers agent Shellharbour Kiama,
Captain Obvious Kiama Off-Market Emporium #2831,+61 496 682 762,https://totally-fake-buyers-2831.example,3 Test Terrace,Kiama,New South Wales,4.4,98,,,,,,,,,EXCLUDED,38,buyers agent Shellharbour Kiama,
Absolutely Made Up Warilla Buyers Agency #2832,+61 457 453 751,https://totally-fake-buyers-2832.example,3 Test Terrace,Warilla,New South Wales,5,4,,Taylor Testdata,,,,,24 355 711 790,Australian Private Company,Uncategorised,59,buyers agent Shellharbour Kiama,
Imaginary Shellharbour Brick & Giggle #2833,+61 412 870 653,https://totally-fake-buyers-2833.example,1 Pretend Parade,Shellharbour,New South Wales,5,38,taylor.testdata@fake-buyers.example,Taylor Testdata,https://www.linkedin.com/company/imaginary-shellharbour-brick-giggle-2833,https://www.linkedin.com/in/taylor-testdata,https://www.instagram.com/fake_buyers_2833,https://www.facebook.com/fake.buyers.2833,57 971 158 334,Australian Public Company,Uncategorised,100,buyers agent Shellharbour Kiama,
Banana Republic Shellharbour Buyers Agency #2834,+61 409 966 736,https://totally-fake-buyers-2834.example,1 Pretend Parade,Shellharbour,New South Wales,4.9,223,quinn.quip@fake-buyers.example,Quinn Quip,https://www.linkedin.com/company/banana-republic-shellharbour-buyers-agency-2834,,https://www.instagram.com/fake_buyers_2834,https://www.facebook.com/fake.buyers.2834,56 601 516 517,Australian Private Company,Uncategorised,100,buyers agent Shellharbour Kiama,
Imaginary Warilla Off-Market Emporium #2835,+61 812 157 981,https://totally-fake-buyers-2835.example,42 Demo Drive,Warilla,New South Wales,5,13,,Taylor Testdata,,,,,30 288 260 360,Australian Private Company,Uncategorised,61,buyers agent Shellharbour Kiama,
Captain Obvious Windang Advocates Anonymous #2836,+61 472 354 672,https://totally-fake-buyers-2836.example,88 Placeholder Place,Windang,New South Wales,4.9,9,,,,,,https://www.facebook.com/fake.buyers.2836,63 277 933 326,Australian Private Company,Uncategorised,39,buyers agent Shellharbour Kiama,
Totally Fake Kiama Suburb Safari Co #2837,+61 669 514 332,https://totally-fake-buyers-2837.example,1 Pretend Parade,Kiama,New South Wales,4.8,150,lead2837@fake-buyers.example,,,,,https://www.facebook.com/fake.buyers.2837,15 326 290 892,Australian Private Company,Uncategorised,77,buyers agent Shellharbour Kiama,
Imaginary Shellharbour Property Shenanigans #2838,+61 405 678 395,,42 Demo Drive,Shellharbour,New South Wales,5,4,,,,,,,,,Uncategorised,27,buyers agent Shellharbour Kiama,
Certified Fictional Berry Property Shenanigans #2839,+61 572 572 718,https://totally-fake-buyers-2839.example,404 Not Found Road,Berry,New South Wales,5,13,,Jamie Jest,,https://www.linkedin.com/in/jamie-jest,https://www.instagram.com/fake_buyers_2839,https://www.facebook.com/fake.buyers.2839,59 428 346 529,Australian Private Company,Uncategorised,66,buyers agent Shellharbour Kiama,
Imaginary Kiama Homes & Hogwash #2840,+61 486 788 273,https://totally-fake-buyers-2840.example,123 Fake Street,Kiama,New South Wales,4.7,56,lead2840@fake-buyers.example,,https://www.linkedin.com/company/imaginary-kiama-homes-hogwash-2840,,https://www.instagram.com/fake_buyers_2840,https://www.facebook.com/fake.buyers.2840,78 539 245 546,Australian Private Company,Uncategorised,79,buyers agent Shellharbour Kiama,
Captain Obvious Shellharbour Property Shenanigans #2841,+61 649 974 372,https://totally-fake-buyers-2841.example,123 Fake Street,Shellharbour,New South Wales,4.5,172,taylor.testdata@fake-buyers.example,Taylor Testdata,,,https://www.instagram.com/fake_buyers_2841,https://www.facebook.com/fake.buyers.2841,11 218 194 296,Australian Private Company,Uncategorised,96,buyers agent Shellharbour Kiama,
Imaginary Shellharbour City Centre Buyers Agency #2842,+61 655 583 791,https://totally-fake-buyers-2842.example,88 Placeholder Place,Shellharbour City Centre,New South Wales,5,16,,Riley Rubbish,,,https://www.instagram.com/fake_buyers_2842,https://www.facebook.com/fake.buyers.2842,50 791 101 612,Australian Private Company,Uncategorised,63,buyers agent Shellharbour Kiama,
Certified Fictional Nowra Homes & Hogwash #2843,+61 651 330 957,https://totally-fake-buyers-2843.example,3 Test Terrace,Nowra,New South Wales,4.9,384,,,,,,https://www.facebook.com/fake.buyers.2843,47 344 509 376,Australian Private Company,Uncategorised,47,buyers agent Shoalhaven Nowra,
Suspiciously Legit Nowra Property Shenanigans #2844,+61 821 529 195,https://totally-fake-buyers-2844.example,123 Fake Street,Nowra,New South Wales,5,1,,,,,,,29 539 888 166,Individual/Sole Trader,Uncategorised,39,buyers agent Shoalhaven Nowra,
Banana Republic Nowra Property Shenanigans #2845,+61 597 194 676,https://totally-fake-buyers-2845.example,3 Test Terrace,Nowra,New South Wales,5,1,,,,,,,,,Uncategorised,37,buyers agent Shoalhaven Nowra,
Definitely Not Real Nowra Advocates Anonymous #2846,+61 778 706 606,,3 Test Terrace,Nowra,New South Wales,,,,,,,,,52 934 151 383,Individual/Sole Trader,Uncategorised,12,buyers agent Shoalhaven Nowra,
Totally Fake Nowra Property Shenanigans #2847,+61 615 316 130,https://totally-fake-buyers-2847.example,7 Hogwash Highway,Nowra,New South Wales,4.7,30,,Morgan Mock,,,,,51 835 821 951,Australian Private Company,Uncategorised,61,buyers agent Shoalhaven Nowra,
Suspiciously Legit Nowra Brick & Giggle #2848,+61 830 804 508,https://totally-fake-buyers-2848.example,123 Fake Street,Nowra,New South Wales,4.8,172,,,,,,,62 292 227 568,Australian Private Company,Uncategorised,47,buyers agent Shoalhaven Nowra,
Suspiciously Legit Nowra Homes & Hogwash #2849,+61 577 511 283,https://totally-fake-buyers-2849.example,3 Test Terrace,Nowra,New South Wales,4.8,189,,,,,,,,,EXCLUDED,45,buyers agent Shoalhaven Nowra,
Banana Republic Nowra Property Shenanigans #2850,+61 715 658 756,https://totally-fake-buyers-2850.example,3 Test Terrace,Nowra,New South Wales,4.8,50,lead2850@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_2850,https://www.facebook.com/fake.buyers.2850,43 781 189 409,Australian Private Company,Uncategorised,79,buyers agent Shoalhaven Nowra,
Imaginary Nowra Buyers Agency #2851,+61 751 542 592,https://totally-fake-buyers-2851.example,99 Sample Square,Nowra,New South Wales,4.7,75,pat.faux@fake-buyers.example,Pat Faux,,,,https://www.facebook.com/fake.buyers.2851,16 658 302 754,Discretionary Trading Trust,Uncategorised,94,buyers agent Shoalhaven Nowra,
Quantum Nowra Off-Market Emporium #2852,+61 781 979 411,https://totally-fake-buyers-2852.example,3 Test Terrace,Nowra,New South Wales,4.6,400,,,,,https://www.instagram.com/fake_buyers_2852,https://www.facebook.com/fake.buyers.2852,94 675 888 623,Australian Private Company,Uncategorised,46,buyers agent Shoalhaven Nowra,
Banana Republic Nowra Dream Home Depot #2853,+61 802 440 714,https://totally-fake-buyers-2853.example,99 Sample Square,Nowra,New South Wales,5,2,,Pat Faux,,,,,33 976 854 646,Individual/Sole Trader,Uncategorised,59,buyers agent Shoalhaven Nowra,
Pretend Nowra Homes & Hogwash #2854,+61 740 711 792,https://totally-fake-buyers-2854.example,7 Hogwash Highway,Nowra,New South Wales,4.3,94,,Jamie Jest,,https://www.linkedin.com/in/jamie-jest,,https://www.facebook.com/fake.buyers.2854,32 194 775 790,Australian Private Company,Uncategorised,63,buyers agent Shoalhaven Nowra,
Definitely Not Real Bomaderry Advocates Anonymous #2855,+61 669 467 156,https://totally-fake-buyers-2855.example,1 Pretend Parade,Bomaderry,New South Wales,4.6,275,lead2855@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_2855,https://www.facebook.com/fake.buyers.2855,79 300 833 587,Australian Private Company,Uncategorised,76,buyers agent Shoalhaven Nowra,
Captain Obvious Nowra Suburb Safari Co #2856,,,99 Sample Square,Nowra,New South Wales,5,2,,,,,,,86 458 522 323,Individual/Sole Trader,Uncategorised,19,buyers agent Shoalhaven Nowra,
Definitely Not Real Berry Advocates Anonymous #2857,+61 633 857 938,https://totally-fake-buyers-2857.example,42 Demo Drive,Berry,New South Wales,,,pat.faux@fake-buyers.example,Pat Faux,,,,,84 268 982 135,Hybrid Trust,Uncategorised,72,buyers agent Shoalhaven Nowra,
Captain Obvious Shoalhaven Heads Homes & Hogwash #2858,+61 867 391 933,https://totally-fake-buyers-2858.example,42 Demo Drive,Shoalhaven Heads,New South Wales,5,46,,,,,https://www.instagram.com/fake_buyers_2858,https://www.facebook.com/fake.buyers.2858,17 129 776 453,Fixed Unit Trust,Uncategorised,46,buyers agent Shoalhaven Nowra,
Imaginary Bomaderry Advocates Anonymous #2859,+61 628 124 452,,88 Placeholder Place,Bomaderry,New South Wales,,,,,,,,,,,EXCLUDED,10,buyers agent Shoalhaven Nowra,
Suspiciously Legit Bomaderry Dream Home Depot #2860,+61 631 781 605,https://totally-fake-buyers-2860.example,99 Sample Square,Bomaderry,New South Wales,5,118,,,,,,,70 261 453 188,Australian Private Company,Uncategorised,47,buyers agent Shoalhaven Nowra,
Absolutely Made Up Nowra House Hunters Hoax #2861,+61 498 640 443,https://totally-fake-buyers-2861.example,88 Placeholder Place,Nowra,New South Wales,3,2,,Sam Sample,https://www.linkedin.com/company/absolutely-made-up-nowra-house-hunters-hoax-2861,,https://www.instagram.com/fake_buyers_2861,https://www.facebook.com/fake.buyers.2861,,,Uncategorised,47,buyers agent Shoalhaven Nowra,
Certified Fictional Batemans Bay House Hunters Hoax #2862,+61 437 216 840,https://totally-fake-buyers-2862.example,88 Placeholder Place,Batemans Bay,New South Wales,5,1,,Quinn Quip,,,,,11 715 762 188,Australian Private Company,Uncategorised,59,buyers agent Batemans Bay Eurobodalla,
Captain Obvious Batemans Bay Off-Market Emporium #2863,+61 617 510 685,https://totally-fake-buyers-2863.example,404 Not Found Road,Batemans Bay,New South Wales,5,180,,,https://www.linkedin.com/company/captain-obvious-batemans-bay-off-market-emporium-2863,,https://www.instagram.com/fake_buyers_2863,https://www.facebook.com/fake.buyers.2863,74 514 641 522,Australian Private Company,Uncategorised,52,buyers agent Batemans Bay Eurobodalla,
Definitely Not Real Batemans Bay Dream Home Depot #2864,+61 549 307 199,https://totally-fake-buyers-2864.example,404 Not Found Road,Batemans Bay,New South Wales,5,48,,,,,,,,,EXCLUDED,42,buyers agent Batemans Bay Eurobodalla,
Certified Fictional Batemans Bay House Hunters Hoax #2865,+61 746 105 256,https://totally-fake-buyers-2865.example,123 Fake Street,Batemans Bay,New South Wales,5,194,,,,,https://www.instagram.com/fake_buyers_2865,https://www.facebook.com/fake.buyers.2865,49 966 822 781,Australian Private Company,Uncategorised,49,buyers agent Batemans Bay Eurobodalla,
Definitely Not Real Batemans Bay Advocates Anonymous #2866,+61 771 252 655,https://totally-fake-buyers-2866.example,88 Placeholder Place,Batemans Bay,New South Wales,4.8,43,,,,,,,34 273 683 868,Australian Private Company,Uncategorised,44,buyers agent Batemans Bay Eurobodalla,
Certified Fictional Batemans Bay Suburb Safari Co #2867,+61 741 697 221,https://totally-fake-buyers-2867.example,3 Test Terrace,Batemans Bay,New South Wales,4.8,115,,,https://www.linkedin.com/company/certified-fictional-batemans-bay-suburb-safari-co-2867,,https://www.instagram.com/fake_buyers_2867,https://www.facebook.com/fake.buyers.2867,19 341 826 770,Australian Private Company,Uncategorised,52,buyers agent Batemans Bay Eurobodalla,
Certified Fictional Batemans Bay Suburb Safari Co #2868,+61 535 409 469,https://totally-fake-buyers-2868.example,99 Sample Square,Batemans Bay,New South Wales,4.7,205,,,,,,,85 430 166 351,Australian Private Company,Uncategorised,44,buyers agent Batemans Bay Eurobodalla,
